,,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,feature,label
2018/8/21,SZ002727,0.035865843,0.050906293,0.70454633,0.0038565,0.07575683,0.01118395,0.2196968,0.043193292,0.8484863,0.96537596,1.003723,0.95457923,,1.0536113,1.0003723,1.2248697,1.1906179,1.2723963,0.9798957,1.0081161,1.0597357,1.1162199,1.1506952,0.027600542,0.044515103,0.09050395,0.11042692,0.08960832,-0.005807883,-0.006719476,-0.012492797,-0.011262701,-0.003456873,0.11069819,0.20886588,0.6668871,0.80618906,0.4539104,0.031720057,0.022121506,0.05894591,0.04708927,-0.04871748,1.0685034,1.0759493,1.2695457,1.2985853,1.3074332,0.90878624,0.90878624,0.90878624,0.90878624,0.90878624,1.0010425,1.0546536,1.1131794,1.2331349,1.227848,0.95234543,0.9633657,0.9914371,1.0002979,1.0665674,16,5,1.5,0.6666667,0.16666667,0.5710957,0.54565716,0.25283813,0.23400202,0.22880834,0.2,0.3,0.1,0.2,0.15,0.8,0.9,0.95,0.96666664,0.98333335,-0.6,-0.6,-0.85,-0.76666665,-0.8333333,-0.8776271,-0.5142032,-0.34573162,-0.3310732,-0.174431,-0.7796466,-0.28805232,-0.4267083,-0.41819686,-0.24271396,0.2,0.4,0.35,0.46666667,0.51666665,0.8,0.6,0.65,0.53333336,0.48333332,-0.6,-0.2,-0.3,-0.06666667,0.033333335,0.33333364,0.49940538,0.33128506,0.39279744,0.42498842,0.6666663,0.5005946,0.66871494,0.60720253,0.5750116,-0.33333272,-0.001189217,-0.33742988,-0.21440512,-0.15002318,1.0284661,0.99378204,1.1418955,1.0899435,1.0837958,0.14259417,0.25477716,0.4301928,0.3852123,0.3529479,0.67222995,0.8290523,0.787267,0.90351033,0.87616676,0.75233865,0.3672185,0.4999183,0.53003246,0.48922923,0.24766135,0.6327815,0.5000817,0.46996754,0.5107708,0.5046773,-0.265563,-0.00016339,0.060064886,-0.021541547,0.013592243
2018/8/21,SZ002750,0.061290305,0.0903225,0.6785718,0.024193559,0.2678575,0.004838636,0.053570658,0.04193538,0.464285,0.94224924,1.0227964,0.9376901,,0.97112465,0.9574469,1.0577508,1.1276596,1.5151976,0.9638298,0.96033436,0.9970365,1.0326241,1.1151977,0.033320475,0.024791151,0.05405964,0.069840126,0.1355903,-0.0007599,0.002109239,-0.007165711,-0.007126459,-0.006735744,0.00130026,0.06635441,0.6149508,0.80693644,0.752686,0.037689973,0.030174045,0.07103774,0.070709504,0.08350686,1.0425533,1.0425533,1.1139818,1.1778116,1.5015198,0.92097265,0.92097265,0.92097265,0.92097265,0.92097265,0.99878424,0.9765958,1.0604863,1.1048633,1.262614,0.93829787,0.9392097,0.94984806,0.95623106,1.0012159,20,10,3,1.3333334,0.33333334,0.64999944,0.64999944,0.40944868,0.3076922,0.13612562,0.2,0.6,0.15,0.1,0.016666668,0.6,0.8,0.9,0.93333334,0.96666664,-0.4,-0.2,-0.75,-0.8333333,-0.95,0.7836913,0.5541034,0.0221266,0.2799519,0.63589966,0.75551033,0.70118046,0.27243444,0.098257825,0.19979925,0.6,0.7,0.6,0.53333336,0.46666667,0.4,0.3,0.4,0.43333334,0.51666665,0.2,0.4,0.2,0.1,-0.05,0.5855854,0.59210503,0.43356636,0.40277782,0.35549876,0.41441458,0.407895,0.5664336,0.5972222,0.64450127,0.17117083,0.18421,-0.13286726,-0.19444437,-0.2890025,0.8248063,0.65591514,0.6145963,0.7098567,0.9579403,0.3695907,0.3093301,0.26320747,0.32901275,0.7046941,0.71956563,1.0564187,1.1130105,1.156617,1.5768642,0.6247491,0.55721015,0.5127753,0.46206093,0.37785175,0.3752509,0.44278982,0.48722467,0.5379391,0.6221482,0.24949819,0.11442035,0.025550656,-0.07587814,-0.24429648,0.012841105
2018/8/22,SH600096,-0.022263465,0.024118703,-0.9230789,0,0,0.001855238,0.076921135,-0.020408228,-0.8461577,1.0227704,1.0227704,0.99810255,,1.0398483,1.0740038,1.0265654,0.9373814,1.2922202,1.0204934,1.040038,1.0341556,1.0178368,1.0383618,0.016455067,0.026101345,0.029221885,0.036067247,0.09035985,-0.008349173,-0.008176645,0.000493642,0.002604622,-0.002255581,0.64361715,0.899572,0.009987927,0.40417096,0.1900491,-0.003795048,-0.00324308,-0.038845237,-0.055603877,0.028177809,1.0512335,1.0948768,1.13852,1.13852,1.2770399,0.9867173,0.9867173,0.96015185,0.9297914,0.89563566,1.0273246,1.0565464,1.0565464,1.0470589,1.1134726,1.0121442,1.0182164,1.0166984,0.98747635,0.9616699,4,1,0.75,1.2222222,0.75,0.20588155,0.122806594,0.2234041,0.33636323,0.2736318,0.2,0.1,0.5,0.6666667,0.016666668,0.2,0.6,0.3,0.033333335,0.45,0,-0.5,0.2,0.6333333,-0.43333334,0.6927487,0.8764015,0.7020673,0.73887306,-0.15878652,0.33033034,0.19134402,0.69030863,0.64247096,0.2157917,0.6,0.5,0.5,0.6,0.48333332,0.4,0.5,0.45,0.36666667,0.48333332,0.2,0,0.05,0.23333333,0,0.20000032,0.21739161,0.46464646,0.56470585,0.36993244,0.7999997,0.7826084,0.53535354,0.43529415,0.6300675,-0.59999937,-0.5652168,-0.07070707,0.1294117,-0.26013508,1.4331125,1.8614696,2.2181468,1.9199201,1.6446503,0.59631586,0.82637614,1.5235671,1.3342359,1.0200408,1.060386,0.83976656,2.0801792,2.2732558,2.0627563,0.37294555,0.13059746,0.48610204,0.49507698,0.5009644,0.62705445,0.8694025,0.51389796,0.50492305,0.4990356,-0.25410894,-0.73880506,-0.027795903,-0.009846042,0.001928834,-0.003787875
2018/8/22,SZ000538,-0.018139418,0.025738439,-0.70475984,0,0,0.00759902,0.29524013,-0.010540399,-0.40951973,1.0184746,1.0184746,0.9922606,,1.1202097,1.1566596,1.2732491,1.2592684,1.3531103,1.0373735,1.098552,1.1579016,1.2041776,1.2568226,0.046248976,0.07372574,0.083128154,0.09586884,0.089832306,-0.025589852,-0.023351992,-0.013272444,-0.010309016,-0.004385454,0.7653697,0.91964686,0.89222336,0.896151,0.7268819,0.013806113,0.006531981,-0.031813394,-0.054696828,-0.12745164,1.1159655,1.193359,1.2793657,1.3404068,1.4048833,0.96105355,0.96105355,0.96105355,0.96105355,0.96105355,1.0727999,1.1689428,1.2308075,1.2826363,1.3212333,0.99972534,1.0148793,1.0968419,1.1421795,1.1909374,8,2,0.5,0.22222222,0.055555556,0.25141028,0.16765192,0.12235307,0.10266544,0.08775091,0.4,0.2,0.05,0.1,0.033333335,0.6,0.8,0.9,0.93333334,0.96666664,-0.2,-0.6,-0.85,-0.8333333,-0.93333334,-0.66956526,-0.7919271,-0.8532918,-0.5747286,-0.2940715,-0.8836582,-0.64998096,-0.5124696,-0.44537258,-0.22258313,0.2,0.3,0.25,0.4,0.36666667,0.8,0.7,0.75,0.6,0.6333333,-0.6,-0.4,-0.5,-0.2,-0.26666668,0.12470702,0.20691223,0.16742627,0.28159806,0.35249832,0.87529296,0.7930878,0.8325737,0.71840197,0.6475017,-0.750586,-0.5861755,-0.6651474,-0.43680388,-0.29500335,1.4564219,1.1119399,0.82497334,0.8001363,0.76180404,0.8643339,0.6839361,0.5676366,0.49252146,0.39782235,1.2801269,1.4956758,1.871514,1.810946,1.6622622,0.5122698,0.55536866,0.53730905,0.5272623,0.47064033,0.4877302,0.44463134,0.46269092,0.47273776,0.52935964,0.024539575,0.11073731,0.07461815,0.054524492,-0.058719333,-0.020986795
2018/8/22,SZ000560,-0.009009069,0.014414391,-0.6250052,0.005405322,0.37499484,0,0,-0.014414391,-1,1.009091,1.0145454,1,,1.0236363,1.0236363,1.0636363,1.0472727,1.1285427,1.0167273,1.0269091,1.0431818,1.0510908,1.0561068,0.0148491,0.015635882,0.026655696,0.02695255,0.0376467,-0.006909092,-0.004231402,-0.003678742,-0.002278489,-0.000983508,0.5412297,0.6713287,0.66663295,0.5538549,0.20816219,-0.0029091,-0.007867777,-0.008233763,-0.0180528,-0.027093306,1.0727273,1.0727273,1.1345454,1.1454545,1.1578739,1,1,1,1,0.9846814,1.0265454,1.0407273,1.0603637,1.0738182,1.0891596,1.0058182,1.013091,1.0236363,1.0265455,1.0236363,4,1,0.25,0.11111111,0.11111111,0,0,0,0,0.08844821,0.6,0.8,0.15,0.033333335,0.05,1,1,1,1,0.23333333,-0.4,-0.2,-0.85,-0.96666664,-0.18333334,0.59023607,-0.2381675,0.30994433,0.43769243,0.17801666,0.8890942,0.65505886,0.49271145,0.47409892,0.26432046,0.4,0.4,0.35,0.36666667,0.41666666,0.6,0.5,0.55,0.53333336,0.51666665,-0.2,-0.1,-0.2,-0.16666667,-0.1,0.36170223,0.4057972,0.3913045,0.4507576,0.44475353,0.6382978,0.59420276,0.6086955,0.5492424,0.5552465,-0.27659553,-0.18840554,-0.21739103,-0.09848481,-0.11049297,1.97977,1.3999258,1.6188554,1.6888658,1.7187209,1.021751,0.93531024,1.1684945,1.0892718,0.94518554,0.55965656,0.95220447,1.5466512,1.6334877,1.3289641,0.5254209,0.5103116,0.5024543,0.48019478,0.48920828,0.4745791,0.4896884,0.49754572,0.51980525,0.5107917,0.05084181,0.0206232,0.004908535,-0.03961046,-0.021583455,-0.001811504
2018/8/22,SZ000878,-0.005482451,0.012061407,-0.45454487,0.005482527,0.4545512,0.001096429,0.09090393,-0.009868548,-0.8181921,1.0055127,1.0110254,0.99889755,,1,1.0407938,1.0760751,0.983462,1.2513783,0.9969129,1.0162073,1.026957,1.0264976,1.0693862,0.010672412,0.026501933,0.02968016,0.028577307,0.08196754,0.003858887,-0.00704955,-0.003149271,-0.000648275,-0.00338836,0.32684278,0.6486033,0.39405394,0.03988212,0.52118886,-0.004630664,0.015515698,0.002961088,-0.017097604,0.030570375,1.0110254,1.0727674,1.0871003,1.0959207,1.294377,0.9713341,0.9713341,0.9713341,0.9713341,0.95920616,1.002205,1.0385888,1.0562294,1.0562294,1.1671444,0.9927232,0.9964719,0.9993385,1,1.0090408,16,4.5,1.375,0.7222222,0.2638889,0.72222096,0.28260854,0.24761918,0.2300884,0.12171051,1,0.1,0.05,0.33333334,0.11666667,0.2,0.6,0.4,0.6,0.45,0.8,-0.5,-0.35,-0.26666668,-0.33333334,0.100834556,0.71168333,0.19784234,0.4623825,0.5758482,0.76232105,0.10100908,0.12403978,0.20570028,0.08636024,0.4,0.3,0.3,0.43333334,0.43333334,0.6,0.6,0.65,0.53333336,0.55,-0.2,-0.3,-0.35,-0.1,-0.11666667,0.5,0.34453794,0.39047608,0.5166297,0.3920454,0.5,0.655462,0.60952395,0.4833703,0.6079546,0,-0.31092408,-0.21904787,0.033259388,-0.2159092,1.264867,1.642915,1.6677511,1.6141213,1.8356106,0.1865073,0.5543417,0.55895793,0.6755571,0.96836805,0.3982328,0.84524614,1.5552759,1.4796957,1.5275507,0.18846713,0.42423496,0.42783746,0.48465237,0.47888696,0.81153286,0.575765,0.5721625,0.51534766,0.52111304,-0.6230657,-0.15153007,-0.14432506,-0.030695274,-0.042226072,0.007752061
2018/8/22,SZ002053,-0.012755181,0.016581623,-0.7692359,0.001275481,0.07692136,0.002550962,0.15384272,-0.0114797,-0.69231457,1.01292,1.0142119,0.9974161,,1.015504,1.0245478,1.1085271,,,1.007752,1.0180879,1.0446383,1.0626838,1.0626838,0.005777932,0.012905527,0.05058591,0.052237894,0.052237894,-0.00025843,-0.003460969,-0.006729031,-0.004883465,-0.004883465,0.00500126,0.659258,0.61931825,0.63361126,0.63361126,-0.007235108,-0.002513532,0.019287514,0.005684711,0.005684711,1.0374677,1.0490957,1.2196381,1.2273902,1.2273902,0.9935401,0.9935401,0.9754523,0.9754523,0.9754523,1.0121447,1.0315245,1.0948321,1.1056848,1.1056848,1.0031009,1.0080104,1.0111111,1.0149871,1.0149871,4,1,0.5,0.23781213,0.23781213,0.14705782,0.11627801,0.10052882,0.097435586,0.097435586,0.2,0.5,0.05,0.033333335,0.016666668,0.6,0.8,0.4,0.033333335,0.016666668,-0.4,-0.3,-0.35,0,0,-0.19861253,0.1612802,0.60865825,0.6775608,0.6775608,-0.7264036,-0.40031758,0.058751937,0.026420798,0.026420798,0.6,0.4,0.35,0.4,0.2,0.4,0.5,0.6,0.5,0.25,0.2,-0.1,-0.25,-0.1,-0.05,0.2857117,0.32727197,0.3421051,0.3324936,0.3324936,0.7142883,0.67272806,0.6578949,0.6675064,0.6675064,-0.42857662,-0.3454561,-0.31578985,-0.3350128,-0.3350128,1.3211381,1.3825076,1.8063588,2.4270694,2.4270694,0.4175462,0.31084827,1.0080558,1.8436179,1.8436179,0.76388806,0.8462066,1.7750558,2.0051155,2.0051155,0.3644413,0.31191656,0.44917414,0.33818698,0.33818698,0.63555866,0.6880834,0.55082583,0.661813,0.661813,-0.27111736,-0.37616688,-0.10165171,-0.32362604,-0.32362604,0.00387609
2018/8/22,SZ002059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/8/22,SZ002265,-0.0180181,0.024324374,-0.7407426,0.006306274,0.25925738,0,0,-0.024324374,-1,1.0183487,1.0247707,1,,1.0633028,1.0091743,1.1110092,1.0155964,1.2376146,1.013211,1.0279818,1.0534862,1.054159,1.073731,0.01096323,0.020615583,0.058269598,0.054367047,0.07673939,-0.001834865,-0.003552965,-0.006784853,-0.00173016,-0.002194239,0.07002789,0.2722714,0.4745313,0.07848788,0.24936236,-0.009541317,-0.011993359,0.010969815,-0.029071758,-0.009000893,1.0477065,1.0963304,1.2073395,1.2229358,1.2623854,0.98532116,0.98532116,0.9816514,0.9816514,0.93119264,1.0212845,1.040367,1.1133945,1.1121101,1.1513762,1.0029358,1.013945,1.0091743,1.0106423,1.014679,4,1,0.5,0.33333334,0.22222222,0.23529328,0.13223088,0.08130064,0.07604546,0.20775624,0.2,0.5,0.1,0.3,0.18333334,0.6,0.8,0.4,0.6,0.28333333,-0.4,-0.3,-0.3,-0.3,-0.1,0.35765597,0.8233353,0.90041035,0.8314194,0.62706506,0.6931109,0.7699713,0.56893843,0.4238881,0.32284817,0.4,0.6,0.5,0.53333336,0.53333336,0.6,0.4,0.5,0.46666667,0.46666667,-0.2,0.2,0,0.06666667,0.06666667,0.20512834,0.47395822,0.3951473,0.49026346,0.43129972,0.7948717,0.5260418,0.60485274,0.50973654,0.56870025,-0.5897433,-0.052083556,-0.20970541,-0.019473096,-0.13740057,1.3743824,1.7165124,2.5067227,2.5063267,2.3100865,0.4521393,0.7436631,1.605196,2.0076838,1.5040921,0.9774196,0.93208814,1.1260223,1.1375539,1.1330134,0,0.46621144,0.33691552,0.49184543,0.4766516,1,0.53378856,0.66308445,0.5081546,0.5233484,-1,-0.06757711,-0.32616895,-0.016309135,-0.04669678,-0.014585257
2018/8/22,SZ002428,-0.017341025,0.02745655,-0.63158065,0.004335182,0.15789247,0.005780342,0.21052688,-0.015895866,-0.57894623,1.017647,1.0220587,0.9941177,,1.0529411,1.0397059,1.160294,1.0779411,1.5573529,1.0158824,1.0414705,1.0742646,1.087892,1.1588235,0.017350433,0.02985611,0.057064425,0.05247665,0.13560559,-0.005882348,-0.008805701,-0.008292788,-0.00411601,-0.006023813,0.2873563,0.79739386,0.7391597,0.47678468,0.60184914,-0.004117633,-0.001844901,0.004516823,-0.028209966,0.018879013,1.0588235,1.0911764,1.2764705,1.2764705,1.5411763,0.98235285,0.98235285,0.98235285,0.98235285,0.98235285,1.0270588,1.0697058,1.1241176,1.1305882,1.2379411,1,1.0117646,1.0235294,1.0408823,1.0688235,6,1.5,0.375,0.16666667,0.041666668,0.23077025,0.16216286,0.06000028,0.06000028,0.031579103,0.4,0.4,0.15,0.43333334,0.016666668,0.6,0.8,0.9,0.93333334,0.96666664,-0.2,-0.4,-0.75,-0.5,-0.95,-0.13195154,0.56438315,0.81010926,0.70742524,0.000304685,-0.8510161,-0.09803557,-0.042326663,0.08832251,-0.24759224,0.4,0.5,0.4,0.46666667,0.4,0.6,0.5,0.55,0.46666667,0.56666666,-0.2,0,-0.15,0,-0.16666667,0.23529412,0.3761467,0.30324894,0.4342432,0.3240483,0.7647059,0.6238533,0.69675106,0.5657568,0.6759517,-0.5294118,-0.24770662,-0.39350212,-0.1315136,-0.3519034,1.3494455,1.6303827,2.2943249,2.2292442,2.2235055,0.35168576,0.5232508,1.1585852,1.0499791,0.9427561,0.9384214,1.0149659,0.8593289,0.89812034,1.289138,0.36217597,0.3923062,0.42988718,0.46256873,0.49241626,0.637824,0.6076938,0.5701128,0.53743124,0.50758374,-0.27564806,-0.21538755,-0.14022568,-0.07486251,-0.015167482,-0.0029369
2018/8/22,SZ002727,-0.029034706,0.06297133,-0.46107817,0.017345322,0.27544793,0.016591305,0.26347393,-0.029788725,-0.47305214,1.0299029,1.0477669,0.98291254,,1.0485437,1.0073787,1.3137866,1.238835,1.2533811,1.0124272,1.0508349,1.0897281,1.1563754,1.1960751,0.025675185,0.0472655,0.08338461,0.11807784,0.09670021,-0.002563099,-0.012768466,-0.011247247,-0.012294655,-0.003844274,0.024914013,0.66896033,0.63677895,0.84022886,0.4820297,-0.007300975,0.006623148,0.017120678,0.021897066,-0.08266895,1.0749514,1.1223301,1.3242718,1.3545631,1.3637925,0.94796115,0.94796115,0.94796115,0.94796115,0.94796115,1.0381359,1.1001165,1.136466,1.2862914,1.2807767,0.993398,0.9989903,1.0201166,1.0418642,1.1033787,12,3,0.75,0.33333334,0.083333336,0.4097861,0.29844105,0.13828698,0.12798478,0.12514415,0.2,0.2,0.05,0.16666667,0.13333334,0.6,0.8,0.9,0.93333334,0.96666664,-0.4,-0.6,-0.85,-0.76666665,-0.8333333,-0.6115366,-0.58354926,-0.30921465,-0.36427274,-0.23863858,-0.7578221,-0.5288701,-0.4282374,-0.45829153,-0.27316028,0.2,0.4,0.3,0.46666667,0.51666665,0.8,0.6,0.7,0.53333336,0.48333332,-0.6,-0.2,-0.4,-0.06666667,0.033333335,0.3486685,0.48894048,0.27654862,0.37655568,0.432004,0.6513315,0.5110595,0.7234514,0.6234443,0.56799597,-0.302663,-0.022119062,-0.44690272,-0.24688862,-0.13599198,0.6485573,0.5683273,0.6398499,0.603116,0.58096254,0.20868954,0.20150767,0.23782402,0.21314237,0.19399798,0.7505516,0.8315984,0.75243735,0.85227585,0.87403166,0.82703924,0.6279856,0.58239627,0.5638291,0.5116553,0.17296074,0.37201443,0.41760373,0.43617088,0.48834473,0.6540785,0.25597116,0.16479254,0.12765826,0.023310568,0.002298832
2018/8/22,SZ002750,-0.032608744,0.03726715,-0.8749997,0,0,0.004658405,0.12500031,-0.027950339,-0.7499994,1.033708,1.033708,0.99518454,,1.0545747,0.9855537,1.1428571,1.152488,1.5264847,1.0070626,1.0157304,1.0459069,1.0855538,1.1690744,0.028905813,0.024783641,0.05412905,0.07460375,0.1374996,0.00658105,-0.000466951,-0.006908122,-0.007685015,-0.006814805,0.12958659,0.003254053,0.5700687,0.8223747,0.7492104,-0.020224694,-0.013629058,0.019720249,0.025878934,0.031962384,1.0802568,1.1011237,1.176565,1.2439808,1.4751203,0.97271264,0.97271264,0.97271264,0.97271264,0.97271264,1.0150883,1.0314606,1.1085072,1.1669341,1.2969502,0.9910112,0.9987159,1.0025682,1.0044944,1.0558587,12,3,1,0.44444445,0.11111111,0.25373158,0.21250005,0.13385837,0.100591786,0.054313157,0.8,0.5,0.1,0.06666667,0.016666668,0.4,0.7,0.85,0.9,0.95,0.4,-0.2,-0.75,-0.8333333,-0.93333334,0.5771493,0.47163466,-0.10903919,0.21894164,0.570554,0.75609535,0.64374334,0.29524925,0.084836066,0.19365074,0.4,0.7,0.55,0.53333336,0.46666667,0.6,0.3,0.45,0.43333334,0.51666665,-0.2,0.4,0.1,0.1,-0.05,0.36718735,0.5263159,0.35409844,0.39277658,0.35886404,0.6328127,0.4736841,0.64590156,0.60722345,0.64113593,-0.2656253,0.052631795,-0.29180312,-0.21444684,-0.2822719,0.83272636,0.7791803,0.696783,0.79574466,1.0090401,0.29207864,0.35436302,0.30025232,0.3672861,0.5714159,0.7064866,0.97290236,1.0984563,1.1537653,1.514027,0.37526348,0.55891734,0.505614,0.4922946,0.40687075,0.6247365,0.44108266,0.49438602,0.5077054,0.5931292,-0.24947302,0.11783469,0.011227956,-0.015410782,-0.18625848,-0.014263034
2018/8/23,SH600096,0,0.018939406,0,0.011363643,0.6,0.007575763,0.4,-0.003787881,-0.2,1,1.0113636,0.99242425,,1.0435607,1.0852273,1.0265151,0.95454544,1.2215909,1.0098485,1.0295454,1.0308712,1.0174242,1.032702,0.010234279,0.022625335,0.030028285,0.034240782,0.08695557,-0.004545447,-0.007093663,-5.70E-05,0.002073852,-0.001997083,0.49314964,0.9010782,0.000125945,0.28429538,0.16087814,-0.000757556,0.002376051,-0.030330058,-0.04749509,0.026211925,1.0454546,1.0776515,1.1363636,1.1363636,1.2443181,0.99242425,0.9848485,0.9583333,0.94318175,0.8939393,1.017803,1.0515151,1.0545454,1.0450758,1.0939394,0.9996212,1.010606,1.010606,0.9867425,0.9598485,8,2,1,1.2222222,0.7916667,0.14285715,0.16326539,0.23404269,0.2941178,0.30270284,0.2,0.1,0.45,0.6333333,0.033333335,1,0.5,0.25,0.1,0.43333334,-0.8,-0.4,0.2,0.53333336,-0.4,0.3547195,0.8383229,0.72139883,0.73747617,-0.16452633,0.090320125,0.42201477,0.6862746,0.65676016,0.2805482,0.6,0.5,0.5,0.6,0.5,0.4,0.5,0.45,0.36666667,0.46666667,0.2,0,0.05,0.23333333,0.033333335,0.1515156,0.14285752,0.46464646,0.5487805,0.39497313,0.8484844,0.8571425,0.53535354,0.4512195,0.6050269,-0.6969688,-0.71428496,-0.07070707,0.097560994,-0.21005374,1.3140482,1.8029816,2.4971483,2.189483,1.8676445,0.43641284,0.63854986,1.7707245,1.5323069,1.1728026,1.282472,1.0025629,2.082887,2.3113775,2.1372828,0.13354085,0.19983478,0.47764602,0.49519753,0.4873941,0.86645913,0.80016524,0.52235395,0.50480247,0.5126059,-0.7329183,-0.6003305,-0.044707935,-0.009604924,-0.025211839,0.017110229
2018/8/23,SZ000538,-0.001870241,0.018329164,-0.10203632,0.009601033,0.5238118,0.006857891,0.37415186,-0.004613383,-0.25169632,1.0018737,1.0114927,0.99312925,,1.105684,1.1695192,1.2657087,1.2803247,1.3324643,1.0170143,1.0824234,1.1454841,1.1957359,1.2522235,0.0284152,0.07533212,0.08636949,0.101829916,0.09530105,-0.012979386,-0.024113717,-0.013862013,-0.011120913,-0.004684696,0.52161115,0.939246,0.90157104,0.92434007,0.7369998,0.00894445,0.026088266,-0.013794927,-0.03448274,-0.11402495,1.116802,1.1942536,1.2707058,1.3414115,1.4059364,0.9617739,0.9617739,0.9617739,0.9617739,0.9617739,1.028607,1.1530293,1.2240849,1.2787007,1.3218156,0.99987507,1.0005996,1.0563397,1.1179763,1.1864583,8,2,0.5,0.22222222,0.055555556,0.24657552,0.16442788,0.12373643,0.10069112,0.086063415,0.2,0.1,0.05,0.06666667,0.016666668,0.4,0.7,0.85,0.9,0.95,-0.2,-0.6,-0.8,-0.8333333,-0.93333334,-0.18129863,-0.53971374,-0.73543906,-0.55545527,-0.298295,-0.8936374,-0.79234004,-0.52503145,-0.5521019,-0.2329626,0.2,0.2,0.25,0.36666667,0.36666667,0.8,0.8,0.75,0.6333333,0.6333333,-0.6,-0.6,-0.5,-0.26666668,-0.26666668,0.13722047,0.1691847,0.17064108,0.25608662,0.35876104,0.8627795,0.8308153,0.82935894,0.74391335,0.6412389,-0.72555906,-0.66163063,-0.6587178,-0.48782673,-0.28247792,2.2543046,1.7583966,1.3385785,1.2520694,1.1929817,1.4424815,1.0987753,0.8879728,0.7823612,0.6198703,1.3675575,1.5388603,1.8812326,1.8762649,1.706441,0.4763463,0.49167004,0.52272165,0.47665623,0.47551432,0.5236537,0.5083299,0.47727832,0.52334374,0.52448565,-0.047307376,-0.016659904,0.045443345,-0.04668752,-0.048971325,0.043638945
2018/8/23,SZ000560,0.003636375,0.01090919,0.3333313,0.005454595,0.5,0.001818221,0.1666687,0,0,0.9963768,1.0054349,0.9945652,,1.0344203,1.0307971,1.057971,1.1068841,1.0980124,1.0061594,1.0201087,1.0365036,1.0437198,1.0506468,0.009378382,0.016896332,0.027570046,0.025742006,0.03761897,-0.003079709,-0.004973645,-0.003935108,-0.002164238,-0.000988138,0.2695899,0.7942845,0.7130279,0.54780626,0.21043658,0,0.002272723,0.000879924,-0.012338328,-0.021496698,1.0688406,1.0688406,1.1304348,1.1304348,1.1536787,0.9945652,0.9945652,0.9945652,0.9945652,0.98111373,1.0126811,1.0369564,1.048913,1.0630434,1.0831923,0.9992754,1.0028986,1.0181159,1.0199275,1.0199275,8,2,0.5,0.22222222,0.1388889,0.07317134,0.07317134,0.04000037,0.04000037,0.10944436,0.4,0.7,0.1,0.4,0.033333335,1,1,1,1,0.21666667,-0.6,-0.3,-0.9,-0.6,-0.18333334,0.9171464,-0.03075621,0.3701268,0.39916727,0.20927183,0.69620556,0.6399968,0.4755086,0.43848982,0.25591078,0.4,0.4,0.4,0.36666667,0.43333334,0.6,0.5,0.5,0.53333336,0.5,-0.2,-0.1,-0.1,-0.16666667,-0.06666667,0.26829243,0.36923078,0.4012346,0.37229443,0.456873,0.7317076,0.6307692,0.59876543,0.6277056,0.543127,-0.46341515,-0.26153842,-0.19753082,-0.25541112,-0.08625403,2.8698585,2.2727792,2.5919654,2.593026,2.8026695,1.9757711,1.5701687,1.9624081,1.6603117,1.5762222,0.8263168,1.0154183,1.5482718,1.4876603,1.3569083,0.3979652,0.48721796,0.47774896,0.43361893,0.48833635,0.6020348,0.51278204,0.522251,0.5663811,0.5116637,-0.2040696,-0.025564099,-0.044502072,-0.13276215,-0.023327297,0.010889173
