datetime,instrument,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
2020-07-10,SH600018,0.0,0.03333331,0.0,0.02291662,0.68749917,0.010416687,0.31250083,-0.012499935,-0.37499833,1.0,1.0229167,0.9895833,,0.9333333,0.8791665,0.8770833,0.83333325,0.9229166,0.9908333,0.94208324,0.9082291,0.8955555,0.8816666,0.012893134,0.05562324,0.051977854,0.0470538,0.04022908,0.005833356,0.017626269,0.0074044475,0.0040452336,0.0008420155,0.5117525,0.92049134,0.7102588,0.57279545,0.13361643,-0.002499974,-0.021401463,0.02142866,0.04578862,0.09349393,1.025,1.025,1.025,1.025,1.025,0.9479166,0.86458325,0.8520833,0.8291666,0.8229166,1.00125,0.9899999,0.9758333,0.91833323,0.89833325,0.9845832,0.8783332,0.86875,0.86791664,0.8516666,16.0,9.0,4.75,3.2222223,1.6388888,0.6756764,0.84415627,0.855422,0.8723408,0.87628895,0.4,0.7,0.85,0.9,0.95,0.2,0.1,0.1,0.033333335,0.46666667,0.2,0.6,0.75,0.8666667,0.48333332,0.042732686,0.90933603,0.9125607,0.8275239,0.6263775,0.65238196,0.6058248,0.6375596,0.74047273,0.47870776,0.6,0.7,0.55,0.5,0.38333333,0.4,0.3,0.4,0.36666667,0.5,0.2,0.4,0.15,0.13333334,-0.11666667,0.8076933,0.8152183,0.7218048,0.70833355,0.5649124,0.1923067,0.18478167,0.27819523,0.29166642,0.4350876,0.6153866,0.63043666,0.44360954,0.41666713,0.12982482,1.0071156,0.70778537,0.48566136,0.44534376,0.32688433,0.15435165,0.38961715,0.35625693,0.31645867,0.25715,0.98778874,1.1281619,1.559132,1.5953996,2.0121143,0.62434614,0.70705444,0.6364094,0.5891639,0.56118053,0.37565386,0.29294556,0.36359063,0.4108361,0.43881947,0.24869229,0.41410887,0.27281877,0.17832778,0.12236109
2020-07-10,SH600019,-0.022346364,0.031657327,-0.70588285,0.0,0.0,0.009310962,0.29411712,-0.013035403,-0.41176575,1.0228572,1.0228572,0.9904762,,0.9161905,0.8761905,0.87047625,0.8728163,0.8710204,1.0041906,0.94552386,0.91380954,0.9010794,0.8850023,0.020532576,0.06476316,0.056605242,0.04942924,0.038954653,0.007999984,0.020248197,0.007663444,0.0039170114,0.0012191944,0.37951708,0.8960415,0.64150894,0.48667994,0.29876316,-0.020190481,-0.036640726,0.013387728,0.042123944,0.07903147,1.0400001,1.0400001,1.0400001,1.0400001,1.0400001,0.9257143,0.86666673,0.84761906,0.84761906,0.84228575,1.0175239,1.0026667,0.98323816,0.91314286,0.8841252,0.9900953,0.8807619,0.8700953,0.8700953,0.86706936,12.0,8.0,4.5,3.1111112,1.6111112,0.6499996,0.76923037,0.792079,0.792079,0.7976876,0.8,0.9,0.95,0.96666664,0.98333335,0.2,0.1,0.1,0.4,0.2,0.6,0.8,0.85,0.56666666,0.78333336,-0.23549561,0.8706678,0.7799488,0.78786063,0.7539736,0.8172439,0.636082,0.62950873,0.5227944,0.42265525,0.8,0.7,0.55,0.46666667,0.45,0.2,0.2,0.4,0.4,0.43333334,0.6,0.5,0.15,0.06666667,0.016666668,0.775,0.7981653,0.6931818,0.67339367,0.6132022,0.22500004,0.20183468,0.30681822,0.3266063,0.3867978,0.54999995,0.59633064,0.3863636,0.3467874,0.22640441,1.6141012,1.1033859,0.90724915,0.7759027,0.5383117,0.44655997,0.6544716,0.5337971,0.4768743,0.41487905,0.9176032,1.2912164,1.4052744,1.7600425,2.2267845,0.4769988,0.5969736,0.5333654,0.5395477,0.54016286,0.5230012,0.40302637,0.46663454,0.4604523,0.45983714,-0.046002418,0.19394726,0.06673091,0.0790954,0.0803257
2020-07-10,SH600025,-0.022332603,0.029776715,-0.75000226,0.0,0.0,0.0074441116,0.24999775,-0.014888491,-0.5000045,1.0228428,1.0228428,0.99238586,,0.97969544,0.926396,0.8880753,0.8470501,0.87842226,1.0121827,0.99060917,0.93855786,0.9206846,0.889096,0.018160935,0.02702115,0.057749707,0.05402105,0.0498315,0.0020304439,0.007552683,0.009383385,0.0052743587,0.0022175584,0.031249678,0.7161538,0.92403316,0.7387797,0.60400724,-0.016243633,-0.024596214,-0.027700046,0.0028371955,0.045486003,1.0355331,1.0355331,1.0355331,1.0355331,1.0355331,0.9822335,0.92131984,0.85911626,0.8446368,0.83981025,1.0304568,1.0142132,0.9918782,0.9807107,0.8962969,0.99796957,0.9614213,0.88180083,0.88180083,0.85670304,8.0,7.0,4.25,3.0,1.5833334,0.3333329,0.68888855,0.7985848,0.8138621,0.81845224,0.8,0.9,0.95,0.96666664,0.98333335,0.2,0.1,0.1,0.033333335,0.45,0.6,0.8,0.85,0.93333334,0.53333336,0.34988064,0.52724284,0.78597134,0.76696813,0.70626104,0.76854277,0.66572887,0.37925005,0.46094665,0.37273183,0.4,0.5,0.6,0.6333333,0.56666666,0.4,0.4,0.35,0.33333334,0.38333333,0.0,0.1,0.25,0.3,0.18333334,0.5833334,0.69333315,0.69526684,0.70881593,0.61308044,0.41666663,0.30666688,0.3047332,0.29118407,0.38691953,0.16666676,0.38666624,0.39053366,0.41763186,0.22616094,1.5322113,1.3136107,0.94772476,0.77689433,0.62906456,0.356491,0.47637802,0.52214605,0.5078141,0.3984432,0.7624855,0.9695439,1.283361,1.4723953,1.8014605,0.46941352,0.50549674,0.54841816,0.5432667,0.5222018,0.5305865,0.4945033,0.45158187,0.4567333,0.47779822,-0.06117294,0.010993442,0.096836284,0.08653342,0.044403527
2020-07-10,SH600028,-0.016666546,0.019047542,-0.8749973,0.0,0.0,0.002380994,0.1250027,-0.014285552,-0.7499946,1.016949,1.016949,0.9975786,,0.98789334,0.96125895,0.9903147,0.9695953,1.0390173,1.020339,0.990799,0.9801452,0.97955614,1.0013418,0.01253479,0.034333672,0.026332634,0.022317387,0.03178703,-0.006779653,0.009362396,0.002570591,0.0009594784,-0.0012727192,0.7313426,0.6816242,0.3335381,0.14324696,0.48895076,-0.006779653,-0.03292977,-0.0045658466,0.0065313997,0.036203425,1.05569,1.05569,1.05569,1.05569,1.0760425,0.9951573,0.9443099,0.9443099,0.9443099,0.9443099,1.0261501,1.0242131,1.0038741,0.9931988,1.0324398,1.0154963,0.9510895,0.96125895,0.9651331,0.97094434,4.0,6.0,4.0,2.8888888,0.8333333,0.08000124,0.5,0.5,0.5,0.4227511,0.4,0.7,0.85,0.9,0.1,0.2,0.1,0.55,0.7,0.85,0.2,0.6,0.3,0.2,-0.75,0.83766097,0.90808356,0.8224839,0.79832876,0.18137889,0.9051118,0.49460015,0.49592617,0.4908578,0.3561511,0.4,0.5,0.35,0.4,0.38333333,0.6,0.5,0.5,0.46666667,0.53333336,-0.2,0.0,-0.15,-0.06666667,-0.15,0.567568,0.63333374,0.52500015,0.5562683,0.45882645,0.432432,0.36666626,0.47499985,0.44373173,0.5411735,0.13513602,0.2666675,0.0500003,0.112536535,-0.08234708,1.4934939,1.0929543,0.73624694,0.64102894,0.5222779,0.42779675,0.55226934,0.5306337,0.45353362,0.3595353,1.2227957,1.35251,1.912295,2.0278473,2.1502717,0.4876751,0.59999937,0.5630007,0.5692522,0.5287392,0.5123249,0.40000063,0.4369993,0.43074778,0.47126076,-0.024649816,0.19999874,0.1260014,0.13850445,0.057478465
2020-07-10,SH600029,-0.014035065,0.028070193,-0.49999887,0.010526379,0.375002,0.0035087501,0.12499914,-0.021052692,-0.7500017,1.0142349,1.024911,0.9964413,,0.96441287,0.92170817,0.99822074,0.8967971,0.9359431,1.0124556,0.9743773,0.95,0.94768685,0.93211746,0.014010716,0.044354904,0.040554702,0.042603783,0.035274923,0.00035588263,0.01337216,0.005008966,0.0023276156,0.00095286453,0.0016129946,0.8331654,0.53392696,0.23132783,0.22255124,-0.013167308,-0.034551963,0.0024148095,0.018562725,0.03977304,1.0587189,1.0587189,1.0587189,1.0587189,1.0587189,0.96441287,0.911032,0.9074733,0.8825623,0.8807829,1.0241994,1.0160142,0.99715304,0.9985766,0.95943063,0.99928826,0.9241993,0.91992885,0.91245556,0.9106761,8.0,7.0,4.25,2.8333333,1.5416666,0.37735823,0.6024096,0.6117646,0.66666657,0.66999996,0.4,0.7,0.85,0.9,0.95,0.2,0.1,0.15,0.06666667,0.46666667,0.2,0.6,0.7,0.8333333,0.48333332,-0.18728977,0.896984,0.78758293,0.7969281,0.7909633,0.48227113,0.5407679,0.36737946,0.5440293,0.48932058,0.6,0.7,0.55,0.6,0.5,0.4,0.3,0.45,0.4,0.48333332,0.2,0.4,0.1,0.2,0.016666668,0.6388887,0.7037037,0.502857,0.60902256,0.5407239,0.36111125,0.29629633,0.49714297,0.3909774,0.45927605,0.27777746,0.40740734,0.005714043,0.21804518,0.0814479,1.4497532,1.0223689,0.8168052,0.8433569,0.65942323,0.37059987,0.5659229,0.5004065,0.5593805,0.46277204,0.7297166,1.0708727,1.225329,1.6121352,1.8444424,0.5166238,0.6185267,0.509877,0.53744876,0.52477086,0.4833762,0.3814733,0.49012294,0.4625512,0.47522914,0.033247564,0.23705342,0.019754108,0.07489757,0.049541704
2020-07-10,SH600030,-0.020955319,0.040678006,-0.5151511,0.013251129,0.3257566,0.0064715575,0.1590923,-0.027734889,-0.6818154,1.0214038,1.0349386,0.9933899,,0.9024236,0.7632987,0.72584194,0.70160526,0.7079006,1.0136607,0.90676737,0.82000315,0.78665406,0.75770116,0.032367453,0.12254738,0.123513155,0.111017264,0.0837801,0.007585773,0.038000405,0.018566955,0.010020997,0.0026464786,0.13731647,0.88141376,0.7909026,0.63145524,0.30433708,-0.028832233,-0.0777692,0.0036107865,0.06804147,0.16422771,1.0777464,1.0777464,1.0777464,1.0777464,1.0777464,0.9244571,0.73685867,0.70506763,0.6994019,0.6949953,1.043878,1.0082468,0.98243624,0.8367013,0.7519043,0.9901794,0.7742524,0.7191061,0.71721756,0.71721756,12.0,8.0,4.5,3.1111112,1.6111112,0.49281287,0.77192974,0.79138505,0.79450905,0.7968749,0.6,0.8,0.9,0.93333334,0.96666664,0.2,0.1,0.1,0.033333335,0.46666667,0.4,0.7,0.8,0.9,0.5,-0.16575707,0.83975834,0.87282246,0.87758726,0.8361025,0.853733,0.44835803,0.36200264,0.41942677,0.4152697,0.4,0.6,0.55,0.53333336,0.48333332,0.6,0.4,0.45,0.46666667,0.5,-0.2,0.2,0.1,0.06666667,-0.016666668,0.7100271,0.7827067,0.7765079,0.7610131,0.68026406,0.28997287,0.21729329,0.2234921,0.23898692,0.31973597,0.42005423,0.5654134,0.5530158,0.5220262,0.36052805,1.4956933,1.1371937,0.72211415,0.5453028,0.3796005,0.3492756,0.5905651,0.6030601,0.5520844,0.42800397,0.9615837,1.0665452,1.6521645,2.0369043,2.6603684,0.1800581,0.6443687,0.6232309,0.60200554,0.55817664,0.8199419,0.3556313,0.3767691,0.39799446,0.44182336,-0.63988376,0.28873742,0.24646181,0.20401108,0.116353296
2020-07-13,SH600000,0.005172396,0.024999984,0.20689598,0.016379323,0.65517336,0.003448264,0.13793065,-0.007758663,-0.31034675,0.9948542,1.0162951,0.9914237,,1.0463122,0.9065179,0.89879924,0.9030875,0.86706686,1.0205832,0.9885077,0.9450686,0.9338193,0.9086192,0.021755805,0.051642206,0.05719669,0.04914825,0.043834068,-0.012349906,0.012058846,0.0081849145,0.0038939791,0.0018250494,0.80559546,0.49981967,0.7167282,0.48648882,0.5287198,0.00411661,-0.042772513,-0.022825282,0.009717998,0.037541844,1.0883361,1.0883361,1.0883361,1.0883361,1.0883361,0.9905661,0.9039451,0.88765013,0.88765013,0.85591763,1.039108,1.039108,1.0056604,0.9667238,0.91526586,0.99897087,0.942367,0.9001715,0.9039451,0.88147515,8.0,6.0,4.0,2.8888888,1.5555556,0.09649096,0.52093035,0.55982906,0.55982906,0.6199264,0.2,0.6,0.8,0.8666667,0.93333334,0.8,0.1,0.1,0.4,0.11666667,-0.6,0.5,0.7,0.46666667,0.81666666,0.7336154,0.9236245,0.9484228,0.92968935,0.8782879,0.42222705,0.7918312,0.629345,0.55855995,0.46591246,0.4,0.7,0.65,0.6333333,0.55,0.6,0.3,0.35,0.36666667,0.41666666,-0.2,0.4,0.3,0.26666668,0.13333334,0.12499888,0.7319153,0.68670905,0.65066665,0.6260164,0.87500113,0.2680847,0.31329095,0.34933335,0.37398362,-0.7500022,0.46383056,0.3734181,0.3013333,0.25203276,1.0414547,0.88558793,0.56731117,0.4559841,0.34115225,0.20433244,0.40421322,0.4316196,0.3853287,0.30140254,0.82670695,1.8074181,2.4467635,2.8956795,3.3205917,0.20194328,0.6557153,0.6263952,0.58989006,0.58188635,0.7980567,0.3442847,0.37360474,0.41010997,0.41811362,-0.59611344,0.31143054,0.25279048,0.17978007,0.16377273
2020-07-13,SH600009,-0.014009253,0.026017416,-0.53845674,0.008005415,0.30769446,0.004002748,0.15384878,-0.01801192,-0.6923024,1.0142083,1.0223274,0.9959404,,1.0437076,0.9537212,1.0267928,0.9269282,0.8782137,1.017862,1.0141678,0.99037886,0.99534047,0.9580784,0.011275734,0.020735992,0.030960757,0.027933232,0.045049533,-0.004587268,0.0026054909,0.003407165,0.0005051184,0.0019379617,0.41376963,0.14472412,0.42386857,0.025342282,0.5644294,-0.008687398,-0.025892442,-0.022746895,-0.0026646913,-0.0152482735,1.0669823,1.0669823,1.0669823,1.0669823,1.0669823,0.9959404,0.9566981,0.9335588,0.9263869,0.87415415,1.0262246,1.0270905,1.0230582,1.0247902,1.0060622,1.0110419,0.9974831,0.95870084,0.96311224,0.91631925,4.0,3.0,3.0,1.6666666,1.25,0.057144012,0.39263922,0.49797228,0.52358115,0.6526322,0.2,0.6,0.8,0.8666667,0.93333334,1.0,0.1,0.5,0.033333335,0.05,-0.8,0.5,0.3,0.8333333,0.8833333,-0.73299307,0.3454901,0.5389833,0.3221467,0.5657384,-0.6943823,-0.11589153,-0.34138334,-0.02143534,0.19316015,0.2,0.5,0.4,0.46666667,0.46666667,0.8,0.5,0.6,0.53333336,0.53333336,-0.6,0.0,-0.2,-0.06666667,-0.06666667,0.17892753,0.6327641,0.45603937,0.57679194,0.56127465,0.82107246,0.3672359,0.54396063,0.42320806,0.43872538,-0.642145,0.2655282,-0.087921284,0.15358388,0.122549236,0.66930443,0.57254714,0.4859727,0.46398446,0.39572325,0.2116082,0.18869817,0.1860751,0.16717482,0.15783371,0.7542732,0.70296335,1.074149,1.0977983,1.0726587,0.71145254,0.6564937,0.6112171,0.58998793,0.5504033,0.2885475,0.34350628,0.38878295,0.41001207,0.44959667,0.42290506,0.31298748,0.22243412,0.17997587,0.10080663
2020-07-13,SH600010,0.01639349,0.032786872,0.50000167,0.008196637,0.24999754,0.008196745,0.25000083,0.016393598,0.50000495,0.9838709,1.0080644,0.97580636,,0.9596774,0.8629032,0.87903225,0.88709676,0.9193548,0.99193543,0.94596773,0.9145161,0.90295696,0.897043,0.026747018,0.05703107,0.05255141,0.045790702,0.035708275,0.008064539,0.017448677,0.00679117,0.0035003042,0.000561088,0.22727327,0.85805166,0.5845054,0.4528545,0.075305045,-0.008064518,-0.024486762,0.020967778,0.04628862,0.08640492,1.0322579,1.0322579,1.0322579,1.0322579,1.0322579,0.9354838,0.8629032,0.8548386,0.8548386,0.8387096,1.0048387,1.0,0.9645161,0.93225795,0.9112903,0.9774193,0.89032257,0.87096775,0.87096775,0.87096775,14.0,8.5,4.625,3.1666667,1.625,0.66666776,0.8095244,0.81818247,0.81818247,0.8333339,0.6,0.8,0.9,0.93333334,0.96666664,0.4,0.1,0.1,0.4,0.2,0.2,0.7,0.8,0.53333336,0.76666665,0.108866535,0.852311,0.8487592,0.824239,0.5311292,0.8802309,0.65391374,0.67926013,0.51520264,0.46234873,0.6,0.7,0.5,0.4,0.36666667,0.4,0.2,0.4,0.36666667,0.45,0.2,0.5,0.1,0.033333335,-0.083333336,0.64705855,0.7931031,0.65957445,0.63461536,0.5531915,0.35294145,0.20689689,0.34042555,0.3653846,0.4468085,0.2941171,0.58620626,0.3191489,0.26923075,0.10638301,1.4411509,1.0944442,0.834255,0.6466696,0.49523073,0.3544984,0.5688971,0.5399844,0.51537275,0.4140888,0.7732092,1.0830202,1.2853023,1.6564516,1.8458507,0.24377431,0.63210535,0.57086366,0.53606176,0.54223627,0.7562257,0.36789465,0.4291363,0.4639382,0.45776373,-0.5124514,0.2642107,0.14172739,0.07212356,0.08447251
2020-07-13,SH600011,0.01066091,0.019189844,0.55554956,0.0063966415,0.3333347,0.002132293,0.11111571,0.006396562,0.33333057,0.9894515,1.0063292,0.98734176,,0.97890294,0.85726935,0.8634073,0.8981891,0.8736372,0.99789035,0.9512007,0.9054626,0.89826417,0.8869396,0.008305904,0.058397446,0.062073108,0.051708654,0.039752185,0.0008438732,0.017596142,0.00919319,0.0035835784,0.0011539775,0.025805987,0.83225924,0.7677036,0.37222803,0.2570233,0.00042191302,-0.03038338,0.007202074,0.04977397,0.07901807,1.0210972,1.0210972,1.0210972,1.0210972,1.0210972,0.9746836,0.85726935,0.8449934,0.8449934,0.8306714,1.0033755,1.000422,0.9894515,0.9274262,0.8965524,0.9894515,0.8908236,0.8605429,0.86136127,0.86136127,12.0,8.0,4.5,3.1111112,1.6111112,0.5454532,0.8712237,0.88020045,0.88020045,0.88921064,0.2,0.6,0.8,0.8666667,0.93333334,0.2,0.1,0.1,0.4,0.18333334,0.0,0.5,0.7,0.46666667,0.75,-0.16120598,0.75538534,0.8228605,0.7935802,0.70707387,0.39780158,0.57853454,0.5682041,0.31162795,0.33370823,0.8,0.9,0.6,0.56666666,0.53333336,0.2,0.1,0.35,0.4,0.41666666,0.6,0.8,0.25,0.16666667,0.11666667,0.6785715,0.8949265,0.77975297,0.64959323,0.6001571,0.32142848,0.10507349,0.22024702,0.3504068,0.39984292,0.35714304,0.78985304,0.559506,0.2991864,0.20031415,1.4559513,1.2588321,0.8901349,0.7781172,0.6708825,0.4868029,0.61279726,0.58087367,0.5032049,0.39310527,0.3925826,1.4205922,1.874756,1.9628013,1.9001573,0.10377621,0.6025661,0.5556936,0.54551476,0.5177591,0.8962238,0.39743385,0.4443064,0.4544852,0.4822409,-0.79244757,0.20513229,0.111387216,0.09102956,0.03551823
2020-07-13,SH600015,0.0029718145,0.02080246,0.1428588,0.01040119,0.49999806,0.007429456,0.35714313,8.041494e-08,3.865646e-06,0.997037,1.0103704,0.98962957,,1.0577778,0.90518516,0.8966772,0.9094868,0.9137568,1.0201482,0.98918515,0.94578433,0.9334005,0.92452747,0.018252894,0.05303554,0.057700403,0.05010895,0.036782116,-0.009481468,0.012453434,0.008257763,0.0040412615,0.00088618597,0.6745711,0.50542384,0.71686155,0.5040865,0.17704192,-0.0011852037,-0.045225605,-0.024233107,0.008001187,0.049330037,1.0992593,1.0992593,1.0992593,1.0992593,1.0992593,0.98962957,0.90518516,0.8881373,0.8881373,0.8881373,1.0328889,1.0328889,1.0068148,0.9715556,0.9254278,1.0011852,0.9386666,0.90208566,0.90237033,0.90490687,4.0,5.0,3.75,2.7777777,1.5277778,0.09459531,0.48854986,0.52984893,0.52984893,0.52984893,0.2,0.6,0.8,0.8666667,0.93333334,1.0,0.1,0.05,0.36666667,0.68333334,-0.8,0.5,0.75,0.5,0.25,0.5211532,0.9062736,0.9257523,0.916451,0.84168375,-0.8162283,0.6718108,0.45994687,0.4498864,0.42333215,0.2,0.6,0.55,0.46666667,0.41666666,0.8,0.4,0.4,0.46666667,0.5,-0.6,0.2,0.15,0.0,-0.083333336,0.14545487,0.70253175,0.6942619,0.64869153,0.6000411,0.8545451,0.29746825,0.30573806,0.35130847,0.39995894,-0.7090903,0.4050635,0.38852388,0.29738307,0.20008214,1.3559626,1.127727,0.69485503,0.5437122,0.37749583,0.543025,0.61629486,0.6172338,0.5455023,0.4223406,1.0197904,1.5949417,2.3554666,2.8593726,3.7796614,0.18987554,0.6159876,0.58863944,0.5897728,0.5693793,0.81012446,0.3840124,0.41136056,0.41022715,0.43062064,-0.6202489,0.23197521,0.17727889,0.1795457,0.1387587
2020-07-13,SH600016,-0.008474609,0.02203383,-0.38461807,0.0050846967,0.23076773,0.008474523,0.38461417,-0.005084783,-0.23077163,1.0085471,1.0136752,0.99145305,,1.035892,0.91042686,0.91525245,0.9265122,0.9168609,1.028392,0.9912854,0.9505344,0.94177634,0.9346804,0.022835908,0.053020786,0.05552958,0.0467712,0.034117557,-0.013773388,0.012947947,0.007765736,0.00346036,0.00077626354,0.9094629,0.5466646,0.6845174,0.42421624,0.15789281,-0.0008451678,-0.04955114,-0.024308894,0.008048449,0.042419825,1.0809308,1.0809308,1.0809308,1.0809308,1.0809308,0.99145305,0.91042686,0.9023843,0.9023843,0.9023843,1.0487603,1.0384657,1.014016,0.9643725,0.93680674,1.0068376,0.9390586,0.9088183,0.91171366,0.9149307,4.0,5.0,3.75,2.7777777,1.5277778,0.095520414,0.5253435,0.5467242,0.5467242,0.5467242,0.2,0.6,0.8,0.8666667,0.93333334,1.0,0.1,0.1,0.4,0.7,-0.8,0.5,0.7,0.46666667,0.23333333,0.5236573,0.9087855,0.92310244,0.8862405,0.8193386,-0.5804387,0.775507,0.6613145,0.6080087,0.49327666,0.2,0.6,0.45,0.43333334,0.43333334,0.6,0.3,0.4,0.46666667,0.45,-0.4,0.3,0.05,-0.033333335,-0.016666668,0.2088033,0.73938036,0.6946825,0.63412416,0.59927714,0.7911967,0.2606196,0.30531752,0.36587587,0.40072283,-0.5823934,0.47876075,0.38936496,0.26824826,0.19855432,1.1559385,0.9407643,0.59599113,0.46511525,0.33235934,0.29515025,0.528106,0.51059985,0.45515096,0.34853598,0.80004835,1.8708785,2.6569722,3.1417696,3.974983,0.13798606,0.62657315,0.59374744,0.60027593,0.5821127,0.86201394,0.37342682,0.40625253,0.3997241,0.4178873,-0.7240279,0.25314635,0.18749493,0.20055181,0.16422541
2020-07-13,SH600018,0.012422296,0.049689375,0.24999905,0.016563168,0.33333418,0.020703912,0.41666678,0.016563041,0.33333164,0.98773015,1.0163599,0.96728027,,0.9693251,0.8486708,0.8527608,0.8282209,0.8875256,0.97873217,0.93987733,0.8988753,0.88479894,0.8673143,0.017267741,0.05208552,0.055556398,0.050144564,0.04306278,0.010224945,0.016335137,0.008206097,0.0044002524,0.0010845427,0.8765787,0.901619,0.76361287,0.596773,0.19345903,0.00081795006,-0.013385452,0.023166781,0.051397383,0.10069168,1.0163599,1.0163599,1.0163599,1.0163599,1.0163599,0.9447853,0.8486708,0.8364009,0.815951,0.807771,0.9901841,0.9828222,0.9693251,0.9239264,0.88179964,0.9664622,0.89079756,0.8560327,0.8527608,0.8359919,20.0,10.0,5.0,3.3333333,1.6666666,0.77142835,0.9024389,0.90909076,0.9183672,0.9215685,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.05,0.033333335,0.45,0.6,0.8,0.95,0.96666664,0.55,0.3070438,0.87807727,0.91791725,0.84309995,0.6704704,0.28129005,0.57568,0.66805416,0.73723114,0.4799302,0.6,0.8,0.6,0.5,0.4,0.4,0.2,0.35,0.36666667,0.48333332,0.2,0.6,0.25,0.13333334,-0.083333336,0.71428657,0.8936176,0.76086986,0.71428585,0.5964912,0.2857134,0.10638241,0.23913014,0.28571415,0.40350878,0.42857316,0.7872352,0.5217397,0.4285717,0.19298244,0.91114646,0.72655857,0.4778421,0.42921695,0.30958784,0.13855453,0.3224905,0.34245723,0.30468518,0.24974737,0.4201229,0.98571974,1.4352705,1.5108334,1.9476682,0.49509725,0.73038274,0.6400754,0.58941764,0.56808573,0.5049027,0.26961723,0.35992458,0.41058233,0.43191424,-0.009805475,0.4607655,0.2801508,0.17883532,0.13617152
2020-07-13,SH600019,0.00954203,0.022900758,0.41666874,0.00763361,0.3333344,0.0057251183,0.24999687,0.0076335385,0.33333126,0.99054813,1.0075614,0.98487717,,0.973535,0.8620038,0.852552,0.8715636,0.86265194,1.0018904,0.95217395,0.91427225,0.8985471,0.8805995,0.015815867,0.06077341,0.05830439,0.052490134,0.041666627,0.0017013086,0.018365124,0.0080773765,0.0044129808,0.001382927,0.028928118,0.8370897,0.6717476,0.5477853,0.33598632,-0.0052929856,-0.034816984,0.008992703,0.03746465,0.07860413,1.0321362,1.0321362,1.0321362,1.0321362,1.0321362,0.9754253,0.8601135,0.84120977,0.84120977,0.8359168,1.0098299,1.0011343,0.98638946,0.92211723,0.8787577,0.99092627,0.88771266,0.868431,0.8635161,0.8605131,12.0,8.0,4.5,3.1111112,1.6111112,0.43333322,0.8131866,0.83168304,0.83168304,0.83622336,0.6,0.8,0.9,0.93333334,0.96666664,0.4,0.1,0.05,0.36666667,0.18333334,0.2,0.7,0.85,0.56666666,0.78333336,0.039227482,0.8112081,0.77201265,0.77852505,0.7630365,0.5538323,0.67202,0.6472248,0.52394235,0.4209081,0.8,0.8,0.6,0.46666667,0.46666667,0.2,0.1,0.35,0.4,0.41666666,0.6,0.7,0.25,0.06666667,0.05,0.6399999,0.8348624,0.7241379,0.6753687,0.6202364,0.3600001,0.16513759,0.27586207,0.32463124,0.3797636,0.27999982,0.6697248,0.44827586,0.35073748,0.2404728,1.3941,1.1353321,0.897349,0.7726265,0.53585756,0.4581717,0.5828275,0.51506144,0.45913878,0.40401065,0.41576192,1.2599294,1.409061,1.7339442,2.191174,0.27846175,0.5947911,0.53169113,0.543191,0.5455762,0.72153825,0.40520886,0.46830884,0.45680898,0.4544238,-0.44307652,0.18958226,0.06338231,0.08638202,0.0911524
